DILIST_ID,CompoundName,smiles,DILIst Classification ,Source,Routs of Administration 
1188,Lafutidine,O=C(CS(=O)CC1=CC=CO1)NCC=CCOC1=CC(CN2CCCCC2)=CC=N1,1,DILIst Classification  ,
1235,Pranlukast,O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NN=NN1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1,1,DILIst Classification  ,
526,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,0,DILIst Classification  Oral,Oral
216,thalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,1,DILIst Classification  Oral,Oral
1087,alloxan,O=C1NC(=O)C(=O)C(=O)N1,0,DILIst Classification  ,
16,phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1218,Oxatomide,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  ,
547,oxaliplatin,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,1,DILIst Classification  Intravenous,Intravenous
977,DICOUMAROL,O=C1OC2=C(C=CC=C2)C(=O)C1CC1C(=O)OC2=C(C=CC=C2)C1=O,1,DILIst Classification  ,
1201,Mitiglinide,OC(=O)C(CC(=O)N1CC2CCCCC2C1)CC1=CC=CC=C1,1,DILIst Classification  ,
1241,Rebamipide,OC(=O)C(CC1=CC(=O)NC2=CC=CC=C12)NC(=O)C1=CC=C(Cl)C=C1,1,DILIst Classification  ,
786,succimer,OC(=O)C(S)C(S)C(O)=O,1,DILIst Classification  Oral,Oral
1220,Ozagrel,OC(=O)C=CC1=CC=C(CN2C=CN=C2)C=C1,1,DILIst Classification  ,
48,diflunisal,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1,1,DILIst Classification  Oral,Oral
1245,Salicylic acid,OC(=O)C1=C(O)C=CC=C1,1,DILIst Classification  ,
766,salsalate,OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1,1,DILIst Classification  Oral,Oral
578,cinchophen,OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
88,sulfasalazine,OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,1,DILIst Classification  Oral,Oral
71,olsalazine,OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(O)C(=C1)C(O)=O,1,DILIst Classification  Oral,Oral
260,deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,1,DILIst Classification  Oral,Oral
177,niacin,OC(=O)C1=CC=CN=C1,1,DILIst Classification  Oral,Oral
999,NIFLUMIC ACID,OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,1,DILIst Classification  ,
109,ciprofloxacin,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,1,DILIst Classification  Oral,Oral
124,ketorolac,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
186,clorazepate,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0,DILIst Classification  Oral,Oral
47,diclofenac,OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,1,DILIst Classification  Oral,Oral
1013,TIRATRICOL,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,1,DILIst Classification  ,
327,alclofenac,OC(=O)CC1=CC=C(OCC=C)C(Cl)=C1,1,DILIst Classification  Oral,Oral
806,fenclozic acid,OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
207,oxaprozin,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
162,chlorambucil,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,1,DILIst Classification  Oral,Oral
22,amineptine,OC(=O)CCCCCCNC1C2=C(CCC3=C1C=CC=C3)C=CC=C2,1,DILIst Classification  Oral,Oral
396,pentetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,0,DILIst Classification  Intravenous,Intravenous
417,gadopentetate dimeglumine,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,0,DILIst Classification  Intravenous,Intravenous
808,aceclofenac,OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,1,DILIst Classification  Oral,Oral
296,ticrynafen,OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1,1,DILIst Classification  Oral,Oral
505,bendazac,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
961,bendazolic acid,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,1,DILIst Classification  ,
556,cetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
1191,Levocetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,DILIst Classification  ,
678,foscarnet,OC(=O)P(O)(O)=O,0,DILIst Classification  Intravenous,Intravenous
715,mefloquine,OC(C1CCCCN1)C1=C2C=CC=C(C2=NC(=C1)C(F)(F)F)C(F)(F)F,1,DILIst Classification  Oral,Oral
456,risedronate,OC(CC1=CC=CN=C1)(P(O)(O)=O)P(O)(O)=O,0,DILIst Classification  Oral,Oral
530,ezetimibe,OC(CCC1C(N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,1,DILIst Classification  Oral,Oral
881,procyclidine,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
373,biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
803,trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
494,zoledronate,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,1,DILIst Classification  Intravenous,Intravenous
110,fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,1,DILIst Classification  Oral,Oral
571,nebivolol,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=CC(F)=CC=C2O1,0,DILIst Classification  Oral,Oral
834,cromoglicate,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O,1,DILIst Classification  Oral,Oral
888,sodium bicarbonate,OC(O)=O,0,DILIst Classification  Intravenous,Intravenous
927,Chloral hydrate,OC(O)C(Cl)(Cl)Cl,0,DILIst Classification  Oral,Oral
203,haloperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
1197,Mazindol,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,1,DILIst Classification  ,
1017,hexachlorophene,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,1,DILIst Classification  Topical,Topical
1016,bithionol,OC1=C(Cl)C=C(Cl)C=C1SC1=C(O)C(Cl)=CC(Cl)=C1,1,DILIst Classification  ,
1226,Phloroglucinol,OC1=CC(O)=CC(O)=C1,1,DILIst Classification  ,
654,exifone,OC1=CC=C(C(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C1O,1,DILIst Classification  Oral,Oral
325,oxyphenisatin,OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1,1,DILIst Classification  Oral,Oral
114,raloxifene,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,0,DILIst Classification  Oral,Oral
420,fenoldopam,OC1=CC=C(C=C1)C1CNCCC2=C1C=C(O)C(O)=C2Cl,0,DILIst Classification  Intravenous,Intravenous
1020,oxyquinoline,OC1=CC=CC2=CC=CN=C12,1,"DILIst Classification  oral, Topical,Vaginal, Dental","oral, Topical,Vaginal, Dental"
401,fluorescein,OC1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(O)C=C1,0,DILIst Classification  Intravenous,Intravenous
21,allopurinol,OC1=NC=NC2=C1C=NN2,1,DILIst Classification  Oral,Oral
1106,inositol,OC1C(O)C(O)C(O)C(O)C1O,0,"DILIst Classification  Oral, Vaginal","Oral, Vaginal"
1186,Isosorbide,OC1COC2C(O)COC12,1,DILIst Classification  ,
386,oxazepam,OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,0,DILIst Classification  Oral,Oral
112,lorazepam,OC1N=C(C2=CC=CC=C2Cl)C2=CC(Cl)=CC=C2NC1=O,0,DILIst Classification  Oral,Oral
1244,Roxatidine,OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1,1,DILIst Classification  ,
1276,Voglibose,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,1,DILIst Classification  ,
559,chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,0,DILIst Classification  Intravenous,Intravenous
181,dextrose,OCC(O)C(O)C(O)C(O)C=O,0,DILIst Classification  Intravenous,Intravenous
13,mannitol,OCC(O)C(O)C(O)C(O)CO,0,DILIst Classification  Intravenous,Intravenous
838,sorbitol,OCC(O)C(O)C(O)C(O)CO,0,DILIst Classification  Oral,Oral
837,vitamin c,OCC(O)C1OC(=O)C(=O)C1O,0,DILIst Classification  Intravenous,Intravenous
1177,Glycerol,OCC(O)CO,1,DILIst Classification  ,
865,glafenine,OCC(O)COC(=O)C1=C(NC2=C3C=CC(Cl)=CC3=NC=C2)C=CC=C1,1,DILIst Classification  Oral,Oral
40,dimercaprol,OCC(S)CS,0,DILIst Classification  Intramuscular,Intramuscular
1060,allyl alcohol,OCC=C,1,DILIst Classification  ,
947,Salmeterol,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,0,DILIst Classification  Oral; Respiratory (inhalation),Oral; Respiratory (inhalation)
919,Zalcitabine,OCC1CCC(O1)N1C=CC(=N)N=C1O,0,DILIst Classification  Oral,Oral
612,didanosine,OCC1CCC(O1)N1C=NC2=C1N=CNC2=O,1,DILIst Classification  Oral,Oral
902,Floxuridine,OCC1OC(CC1O)N1C=C(F)C(=O)NC1=O,1,DILIst Classification  Intra-arterial,Intra-arterial
1025,idoxuridine,OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,1,"DILIst Classification  Opthalmic, Topical","Opthalmic, Topical"
757,pentostatin,OCC1OC(CC1O)N1C=NC2=C1N=CNCC2O,1,DILIst Classification  Intravenous,Intravenous
399,lactulose,OCC1OC(O)(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,0,DILIst Classification  Oral,Oral
1247,Sennoside,OCC1OC(OC2=CC=CC3=C2C(=O)C2=C(O)C=C(C=C2C3C2C3=C(C(OC4OC(CO)C(O)C(O)C4O)=CC=C3)C(=O)C3=C2C=C(C=C3O)C(O)=O)C(O)=O)C(O)C(O)C1O,1,DILIst Classification  ,
1090,lactose,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0,DILIst Classification  Oral,Oral
229,gamma hydroxybutyric acid,OCCCC(O)=O,0,DILIst Classification  Oral,Oral
206,ioversol,OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0,DILIst Classification  Intravenous,Intravenous
442,miglitol,OCCN1CC(O)C(O)C(O)C1CO,0,DILIst Classification  Oral,Oral
983,FLUPENTIXOL,OCCN1CCN(CCC=C2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,1,"DILIst Classification  Oral, Intramuscular","Oral, Intramuscular"
758,perphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,1,DILIst Classification  Oral,Oral
201,fluphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,0,DILIst Classification  Oral,Oral
730,mitoxantrone,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,1,DILIst Classification  Intravenous,Intravenous
1163,Ethylene glycol,OCCO,1,DILIst Classification  ,
156,quetiapine,OCCOCCN1CCN(CC1)C1=NC2=C(SC3=C1C=CC=C3)C=CC=C2,1,DILIst Classification  Oral,Oral
224,vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1141,Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,1,DILIst Classification  ,
445,tiludronate,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,0,DILIst Classification  Oral,Oral
1171,Fosfluconazole,OP(O)(=O)OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F,1,DILIst Classification  ,
681,fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  Intramuscular,Intramuscular
1048,1-naphthylisothiocyanate,S=C=NC1=CC=CC2=CC=CC=C12,1,DILIst Classification  ,
1,mercaptopurine,S=C1NC=NC2=C1N=CN2,1,DILIst Classification  Oral,Oral
791,thiotepa,S=P(N1CC1)(N1CC1)N1CC1,1,DILIst Classification  Intravenous,Intravenous
